wordlen,sent_id,speaker,old_split,in_sst,in_spog,old_name,letters,doc,split
36,Artur-N-G5025-P600022.s154-s165_reseg.1057,Artur-N-G5025,dev,false,false,NZ,NZ,Artur-N-G5025-P600022,train
37,Artur-N-G5025-P600022.s166-s173_reseg.1058,Artur-N-G5025,dev,false,false,NZ,NZ,Artur-N-G5025-P600022,train
33,Artur-N-G5083-P600080.s1-s3_reseg.1343,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
72,Artur-N-G5083-P600080.s4-s7_reseg.1344,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
28,Artur-N-G5083-P600080.s8-s10_reseg.1345,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
17,Artur-N-G5083-P600080.s11_reseg.1346,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
13,Artur-N-G5083-P600080.s11_reseg.1347,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
33,Artur-N-G5083-P600080.s12-s14_reseg.1348,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
24,Artur-N-G5083-P600080.s15-s18_reseg.1349,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
17,Artur-N-G5083-P600080.s19-s20_reseg.1350,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
50,Artur-N-G5083-P600080.s21-s23_reseg.1351,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
33,Artur-N-G5083-P600080.s24-s27_reseg.1352,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
31,Artur-N-G5083-P600080.s28-s29_reseg.1353,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
9,Artur-N-G5083-P600080.s30_reseg.1354,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
36,Artur-N-G5083-P600080.s31-s34_reseg.1355,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
26,Artur-N-G5083-P600080.s35-s36_reseg.1356,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
34,Artur-N-G5083-P600080.s36-s38_reseg.1357,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
36,Artur-N-G5083-P600080.s39_reseg.1358,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
71,Artur-N-G5083-P600080.s40-s48_reseg.1359,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
49,Artur-N-G5083-P600080.s49-s51_reseg.1360,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
51,Artur-N-G5083-P600080.s52-s56_reseg.1361,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
130,Artur-N-G5083-P600080.s57-s68_reseg.1362,Artur-N-G5083,dev,false,false,NZ,NZ,Artur-N-G5083-P600080,dev
11,Artur-N-G5043-P600044.s1-s2_reseg.1158,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
28,Artur-N-G5043-P600044.s3-s4_reseg.1159,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
12,Artur-N-G5043-P600044.s5_reseg.1160,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s6_reseg.1161,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
2,Artur-N-G5043-P600044.s7_reseg.1162,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
2,Artur-N-G5043-P600044.s8_reseg.1163,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
6,Artur-N-G5043-P600044.s9_reseg.1164,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
14,Artur-N-G5043-P600044.s9-s12_reseg.1165,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
7,Artur-N-G5043-P600044.s13-s14_reseg.1166,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
17,Artur-N-G5043-P600044.s15_reseg.1167,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
12,Artur-N-G5043-P600044.s16-s18_reseg.1168,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
2,Artur-N-G5043-P600044.s19_reseg.1169,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
3,Artur-N-G5043-P600044.s20_reseg.1170,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
24,Artur-N-G5043-P600044.s21-s24_reseg.1171,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s25-s26_reseg.1172,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
7,Artur-N-G5043-P600044.s27_reseg.1173,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
6,Artur-N-G5043-P600044.s28_reseg.1174,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s29_reseg.1175,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s30_reseg.1176,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
3,Artur-N-G5043-P600044.s31_reseg.1177,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
5,Artur-N-G5043-P600044.s32_reseg.1178,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
4,Artur-N-G5043-P600044.s33_reseg.1179,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
17,Artur-N-G5043-P600044.s34_reseg.1180,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
14,Artur-N-G5043-P600044.s35-s38_reseg.1181,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
28,Artur-N-G5043-P600044.s39-s40_reseg.1182,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
13,Artur-N-G5043-P600044.s41_reseg.1183,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
15,Artur-N-G5043-P600044.s42_reseg.1184,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s43_reseg.1185,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
9,Artur-N-G5043-P600044.s44-s45_reseg.1186,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
2,Artur-N-G5043-P600044.s46_reseg.1187,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
12,Artur-N-G5043-P600044.s47_reseg.1188,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
13,Artur-N-G5043-P600044.s48_reseg.1189,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
3,Artur-N-G5043-P600044.s49_reseg.1190,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
29,Artur-N-G5043-P600044.s50-s53_reseg.1191,Artur-N-G5043,dev,false,false,NZ,NZ,Artur-N-G5043-P600044,train
3,Artur-J-Gvecg-P500016.s18_reseg.105,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
29,Artur-J-Gvecg-P500016.s19-s20_reseg.106,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
20,Artur-J-Gvecg-P500016.s21-s23_reseg.107,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
26,Artur-J-Gvecg-P500016.s24-s26_reseg.108,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
20,Artur-J-Gvecg-P500016.s27-s28_reseg.109,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
12,Artur-J-Gvecg-P500016.s29_reseg.110,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
16,Artur-J-Gvecg-P500016.s30-s32_reseg.111,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
24,Artur-J-Gvecg-P500016.s33-s37_reseg.112,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
7,Artur-J-Gvecg-P500016.s38_reseg.113,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
14,Artur-J-Gvecg-P500016.s39-s40_reseg.114,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
27,Artur-J-Gvecg-P500016.s41-s44_reseg.115,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
61,Artur-J-Gvecg-P500016.s45-s49_reseg.116,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
6,Artur-J-Gvecg-P500016.s50_reseg.117,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
19,Artur-J-Gvecg-P500016.s51-s52_reseg.118,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
20,Artur-J-Gvecg-P500016.s53-s54_reseg.119,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
20,Artur-J-Gvecg-P500016.s55_reseg.120,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
14,Artur-J-Gvecg-P500016.s56-s57_reseg.121,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
15,Artur-J-Gvecg-P500016.s58_reseg.122,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
14,Artur-J-Gvecg-P500016.s59_reseg.123,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
2,Artur-J-Gvecg-P500016.s60_reseg.124,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
36,Artur-J-Gvecg-P500016.s60-s62_reseg.125,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
32,Artur-J-Gvecg-P500016.s63-s64_reseg.126,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
34,Artur-J-Gvecg-P500016.s65-s67_reseg.127,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
59,Artur-J-Gvecg-P500016.s68-s72_reseg.128,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
44,Artur-J-Gvecg-P500016.s73-s77_reseg.129,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
22,Artur-J-Gvecg-P500016.s78-s81_reseg.130,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
44,Artur-J-Gvecg-P500016.s82-s84_reseg.131,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
43,Artur-J-Gvecg-P500016.s85-s88_reseg.132,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
48,Artur-J-Gvecg-P500016.s89-s92_reseg.133,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
26,Artur-J-Gvecg-P500016.s93-s94_reseg.134,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
10,Artur-J-Gvecg-P500016.s95_reseg.135,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
52,Artur-J-Gvecg-P500016.s96-s101_reseg.136,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
41,Artur-J-Gvecg-P500016.s102-s106_reseg.137,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
2,Artur-J-Gvecg-P500016.s107_reseg.138,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
51,Artur-J-Gvecg-P500016.s108-s113_reseg.139,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
64,Artur-J-Gvecg-P500016.s114-s117_reseg.140,Artur-J-G3018,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
25,Artur-J-Gvecg-P500016.s118_reseg.141,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
30,Artur-J-Gvecg-P500016.s119-s120_reseg.142,Artur-J-G3025,dev,false,false,JI,JI,Artur-J-Gvecg-P500016,train
27,Gos001.s12,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
22,Gos001.s13,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
10,Gos001.s15,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
17,Gos001.s17,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
16,Gos001.s18,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
25,Gos001.s19,Af-pred-02166,test,true,false,JIfajzakhu,JI,Gos001,train
34,Gos004.s380,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
10,Gos004.s381,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
6,Gos004.s382,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
7,Gos004.s384,Jf-publ-07549,test,true,false,JIfasvakdr,JI,Gos004,train
4,Gos004.s385,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
63,Gos004.s386,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
13,Gos004.s387,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
18,Gos004.s388,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
31,Gos004.s390,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
11,Gos004.s391,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
17,Gos004.s392,Pf-pred-07541,test,true,false,JIfasvakdr,JI,Gos004,train
2,Gos009.s221,Af-prof-06578,test,true,false,JIjsnnjtns,JI,Gos009,train
14,Gos009.s222,Af-prof-06578,test,true,false,JIjsnnjtns,JI,Gos009,train
8,Gos009.s224,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
24,Gos009.s225,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
6,Gos009.s227,Af-prof-06578,test,true,false,JIjsnnjtns,JI,Gos009,train
7,Gos009.s228,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
4,Gos009.s229,Af-prof-06578,test,true,false,JIjsnnjtns,JI,Gos009,train
2,Gos009.s230,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
3,Gos009.s231,Af-prof-06578,test,true,false,JIjsnnjtns,JI,Gos009,train
5,Gos009.s232,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
3,Gos009.s233,Ef-stud-06579,test,true,false,JIjsnnjtns,JI,Gos009,train
21,Gos009.s234,Tf-stud-06580,test,true,false,JIjsnnjtns,JI,Gos009,train
2,Gos010.s434,Em-ucen-09046,test,true,false,JIosjzdrdr,JI,Gos010,train
3,Gos010.s435,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
13,Gos010.s436,Af-ucen-09041,test,true,false,JIosjzdrdr,JI,Gos010,train
18,Gos010.s437,Em-ucen-09046,test,true,false,JIosjzdrdr,JI,Gos010,train
3,Gos010.s438,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
6,Gos010.s439,Em-ucen-09046,test,true,false,JIosjzdrdr,JI,Gos010,train
2,Gos010.s440,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
35,Gos010.s441,Af-ucen-09041,test,true,false,JIosjzdrdr,JI,Gos010,train
2,Gos010.s442,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
25,Gos010.s443,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
11,Gos010.s444,Af-ucen-09041,test,true,false,JIosjzdrdr,JI,Gos010,train
2,Gos010.s445,Pf-prof-09042,test,true,false,JIosjzdrdr,JI,Gos010,train
7,Gos010.s446,Jf-ucen-09052,test,true,false,JIosjzdrdr,JI,Gos010,train
35,Gos011.s217,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
9,Gos011.s218,Df-ucen-09037,test,true,false,JIosjzdrdr,JI,Gos011,train
6,Gos011.s220,Df-ucen-09037,test,true,false,JIosjzdrdr,JI,Gos011,train
8,Gos011.s221,Am-ucen-09034,test,true,false,JIosjzdrdr,JI,Gos011,train
8,Gos011.s222,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
6,Gos011.s223,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
8,Gos011.s225,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
2,Gos011.s226,Ff-ucen-09039,test,true,false,JIosjzdrdr,JI,Gos011,train
7,Gos011.s228,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
14,Gos011.s229,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
5,Gos011.s230,Am-ucen-09034,test,true,false,JIosjzdrdr,JI,Gos011,train
2,Gos011.s231,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
13,Gos011.s232,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
2,Gos011.s233,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
8,Gos011.s234,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
14,Gos011.s235,Mf-prof-09033,test,true,false,JIosjzdrdr,JI,Gos011,train
10,Gos011.s236,Bm-ucen-09035,test,true,false,JIosjzdrdr,JI,Gos011,train
6,Gos016.s587,Cf-ucen-05600,test,true,false,JIosjztrna,JI,Gos016,train
2,Gos016.s588,Cf-ucen-05600,test,true,false,JIosjztrna,JI,Gos016,train
13,Gos016.s589,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
4,Gos016.s590,Em-ucen-05602,test,true,false,JIosjztrna,JI,Gos016,train
8,Gos016.s591,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
7,Gos016.s592,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
21,Gos016.s593,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
2,Gos016.s594,Pn-vsiucenci-10000,test,true,false,JIosjztrna,JI,Gos016,train
3,Gos016.s596,Hm-ucen-05605,test,true,false,JIosjztrna,JI,Gos016,train
5,Gos016.s597,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
4,Gos016.s598,Cf-ucen-05600,test,true,false,JIosjztrna,JI,Gos016,train
13,Gos016.s599,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
10,Gos016.s600,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
6,Gos016.s601,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
6,Gos016.s602,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
12,Gos016.s603,Af-prof-05598,test,true,false,JIosjztrna,JI,Gos016,train
6,Gos018.s305,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
4,Gos018.s307,Lm-ucen-01096,test,true,false,JIossvdrdr,JI,Gos018,dev
9,Gos018.s308,Lm-ucen-01096,test,true,false,JIossvdrdr,JI,Gos018,dev
7,Gos018.s309,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
4,Gos018.s310,Lm-ucen-01096,test,true,false,JIossvdrdr,JI,Gos018,dev
13,Gos018.s311,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
2,Gos018.s313,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
8,Gos018.s314,Lm-ucen-01096,test,true,false,JIossvdrdr,JI,Gos018,dev
2,Gos018.s315,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
16,Gos018.s316,Nm-ucen-01098,test,true,false,JIossvdrdr,JI,Gos018,dev
9,Gos018.s317,Nm-ucen-01098,test,true,false,JIossvdrdr,JI,Gos018,dev
4,Gos018.s318,Em-ucen-01089,test,true,false,JIossvdrdr,JI,Gos018,dev
10,Gos018.s320,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
28,Gos018.s321,Mf-prof-01097,test,true,false,JIossvdrdr,JI,Gos018,dev
21,Gos019.s1,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
4,Gos019.s2,Fm-ucen-07023,test,true,false,JIossvdrdr,JI,Gos019,train
12,Gos019.s3,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
8,Gos019.s4,Fm-ucen-07023,test,true,false,JIossvdrdr,JI,Gos019,train
2,Gos019.s5,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
7,Gos019.s6,Fm-ucen-07023,test,true,false,JIossvdrdr,JI,Gos019,train
25,Gos019.s7,Fm-ucen-07023,test,true,false,JIossvdrdr,JI,Gos019,train
18,Gos019.s8,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
12,Gos019.s9,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
2,Gos019.s11,Sf-prof-07036,test,true,false,JIossvdrdr,JI,Gos019,train
17,Gos019.s12,Gm-ucen-07024,test,true,false,JIossvdrdr,JI,Gos019,train
10,Gos021.s146,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
4,Gos021.s147,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
2,Gos021.s148,Af-ucen-01051,test,true,false,JIossvtrna,JI,Gos021,train
16,Gos021.s149,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
2,Gos021.s150,Pn-vsiucenci-10000,test,true,false,JIossvtrna,JI,Gos021,train
2,Gos021.s151,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
20,Gos021.s152,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
7,Gos021.s153,Bm-ucen-01052,test,true,false,JIossvtrna,JI,Gos021,train
8,Gos021.s154,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
14,Gos021.s156,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
28,Gos021.s157,Sf-prof-01049,test,true,false,JIossvtrna,JI,Gos021,train
4,Gos026.s25,Am-nast-05525,test,true,false,JIrajzakjp,JI,Gos026,train
15,Gos026.s26,Bf-novi-05533,test,true,false,JIrajzakjp,JI,Gos026,train
10,Gos026.s27,Bf-novi-05533,test,true,false,JIrajzakjp,JI,Gos026,train
8,Gos026.s28,Bf-novi-05533,test,true,false,JIrajzakjp,JI,Gos026,train
8,Gos026.s29,Hm-anke-05569,test,true,false,JIrajzakjp,JI,Gos026,train
5,Gos027.s71,Fm-mode-05592,test,true,false,JIrajzakjp,JI,Gos027,train
4,Gos027.s72,Lm-posl-05607,test,true,false,JIrajzakjp,JI,Gos027,train
2,Gos027.s73,Fm-mode-05592,test,true,false,JIrajzakjp,JI,Gos027,train
12,Gos027.s74,Lm-posl-05607,test,true,false,JIrajzakjp,JI,Gos027,train
2,Gos027.s75,Fm-mode-05592,test,true,false,JIrajzakjp,JI,Gos027,train
4,Gos027.s76,Lm-posl-05607,test,true,false,JIrajzakjp,JI,Gos027,train
2,Gos027.s77,Fm-mode-05592,test,true,false,JIrajzakjp,JI,Gos027,train
39,Gos027.s78,Lm-posl-05607,test,true,false,JIrajzakjp,JI,Gos027,train
8,Gos031.s107,Cf-gost-05601,test,true,false,JIrajzakns,JI,Gos031,train
31,Gos031.s108,Bf-mode-05533,test,true,false,JIrajzakns,JI,Gos031,train
17,Gos031.s109,Bf-mode-05533,test,true,false,JIrajzakns,JI,Gos031,train
32,Gos031.s110,Cf-gost-05601,test,true,false,JIrajzakns,JI,Gos031,train
21,Gos033.s28,Ef-anke-05595,test,true,false,JIrajzakns,JI,Gos033,train
6,Gos033.s29,Fm-anke-05596,test,true,false,JIrajzakns,JI,Gos033,train
36,Gos033.s30,Fm-anke-05596,test,true,false,JIrajzakns,JI,Gos033,train
24,Gos033.s31,Fm-anke-05596,test,true,false,JIrajzakns,JI,Gos033,train
6,Gos033.s32,Gf-anke-05597,test,true,false,JIrajzakns,JI,Gos033,train
11,Gos033.s33,Gf-anke-05597,test,true,false,JIrajzakns,JI,Gos033,train
29,Gos033.s34,Gf-anke-05597,test,true,false,JIrajzakns,JI,Gos033,train
8,Gos035.s36,Af-mode-04527,test,true,false,JIrajzkkna,JI,Gos035,train
17,Gos035.s37,Bm-inte-04528,test,true,false,JIrajzkkna,JI,Gos035,train
15,Gos035.s38,Bm-inte-04528,test,true,false,JIrajzkkna,JI,Gos035,train
32,Gos035.s39,Bm-inte-04528,test,true,false,JIrajzkkna,JI,Gos035,train
30,Gos037.s124,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
5,Gos037.s125,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
18,Gos037.s126,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
22,Gos037.s127,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
6,Gos037.s128,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
6,Gos037.s129,Bf-novi-00524,test,true,false,JIrajzkrsp,JI,Gos037,train
21,Gos038.s272,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
22,Gos038.s273,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
13,Gos038.s274,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
25,Gos038.s275,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
34,Gos038.s276,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
47,Gos038.s277,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
19,Gos038.s278,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
18,Gos038.s279,Cm-gost-02054,test,true,false,JIraslogak,JI,Gos038,train
19,Gos038.s280,Am-novi-02052,test,true,false,JIraslogak,JI,Gos038,train
24,Gos038.s281,Am-novi-02052,test,true,false,JIraslogak,JI,Gos038,train
11,Gos040.s146,Af-novi-02064,test,true,false,JIraslslin,JI,Gos040,train
18,Gos040.s148,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
15,Gos040.s149,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
45,Gos040.s150,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
17,Gos040.s151,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
12,Gos040.s152,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
15,Gos040.s153,Bf-gost-02065,test,true,false,JIraslslin,JI,Gos040,train
9,Gos045.s298,Af-mode-02141,test,true,false,JIrasvmbrt,JI,Gos045,train
14,Gos045.s299,Af-mode-02141,test,true,false,JIrasvmbrt,JI,Gos045,train
2,Gos045.s300,Af-mode-02141,test,true,false,JIrasvmbrt,JI,Gos045,train
