Sent_id	Split
Artur-P-G7002-P700444.s1-s2_reseg.1824	train
Artur-P-G7002-P700444.s3_reseg.1825	train
Artur-P-G7002-P700444.s4-s9_reseg.1826	train
Artur-P-G7002-P700444.s10_reseg.1827	train
Artur-P-G7002-P700444.s11-s16_reseg.1828	train
Artur-P-G7002-P700444.s17-s22_reseg.1829	train
Artur-P-G7002-P700444.s23-s24_reseg.1830	train
Artur-P-G7002-P700444.s25_reseg.1831	train
Artur-P-G7002-P700444.s26-s27_reseg.1832	train
Artur-P-G7002-P700444.s28-s37_reseg.1833	train
Artur-P-G7002-P700444.s38-s40_reseg.1834	train
Artur-P-G7002-P700444.s41-s42_reseg.1835	train
Artur-P-G7002-P700444.s43-s44_reseg.1836	train
Artur-P-G7002-P700444.s45-s46_reseg.1837	train
Artur-P-G7002-P700444.s47_reseg.1838	train
Artur-P-G7002-P700444.s48-s51_reseg.1839	train
Artur-P-G7002-P700444.s52-s54_reseg.1840	train
Artur-P-G7002-P700444.s54_reseg.1841	train
Artur-P-G7002-P700444.s55-s56_reseg.1842	train
Artur-P-G7002-P700444.s57-s58_reseg.1843	train
Artur-P-G7002-P700444.s59-s60_reseg.1844	train
Artur-P-G7002-P700444.s61-s64_reseg.1845	train
Artur-P-G7002-P700444.s65-s67_reseg.1846	train
Artur-P-G7002-P700444.s68-s72_reseg.1847	train
Artur-P-G7002-P700444.s73_reseg.1848	train
Artur-P-G7002-P700444.s74-s78_reseg.1849	train
Artur-P-G7002-P700444.s79-s82_reseg.1850	train
Artur-P-G7002-P700444.s83-s86_reseg.1851	train
Artur-P-G7002-P700444.s87-s93_reseg.1852	train
Artur-P-G7002-P700444.s93-s96_reseg.1853	train
Artur-P-G7002-P700444.s97-s98_reseg.1854	train
Artur-P-G7002-P700444.s99-s101_reseg.1855	train
Artur-P-G7002-P700444.s102_reseg.1856	train
Artur-P-G7002-P700444.s103-s104_reseg.1857	train
Artur-J-Gvecg-P500001.s684-s685_reseg.1	train
Artur-J-Gvecg-P500001.s686-s687_reseg.2	train
Artur-J-Gvecg-P500001.s688_reseg.3	train
Artur-J-Gvecg-P500001.s689-s697_reseg.4	train
Artur-J-Gvecg-P500001.s698_reseg.5	train
Artur-J-Gvecg-P500001.s699-s705_reseg.6	train
Artur-J-Gvecg-P500001.s706_reseg.7	train
Artur-J-Gvecg-P500001.s707-s709_reseg.8	train
Artur-J-Gvecg-P500001.s710-s711_reseg.9	train
Artur-J-Gvecg-P500001.s712_reseg.10	train
Artur-J-Gvecg-P500001.s713_reseg.11	train
Artur-J-Gvecg-P500001.s714_reseg.12	train
Artur-J-Gvecg-P500001.s715_reseg.13	train
Artur-J-Gvecg-P500001.s716-s717_reseg.14	train
Artur-J-Gvecg-P500001.s718-s724_reseg.15	train
Artur-J-Gvecg-P500001.s725-s734_reseg.16	train
Artur-J-Gvecg-P500001.s735-s736_reseg.17	train
Artur-J-Gvecg-P500001.s737-s741_reseg.18	train
Artur-J-Gvecg-P500001.s742-s745_reseg.19	train
Artur-J-Gvecg-P500001.s746-s747_reseg.20	train
Artur-J-Gvecg-P500001.s748-s753_reseg.21	train
Artur-J-Gvecg-P500001.s754-s757_reseg.22	train
Artur-J-Gvecg-P500001.s757-s761_reseg.23	train
Artur-J-Gvecg-P500001.s762-s763_reseg.24	train
Artur-J-Gvecg-P500001.s764-s772_reseg.25	train
Artur-J-Gvecg-P500001.s773-s776_reseg.26	train
Artur-J-Gvecg-P500001.s777-s782_reseg.27	train
Artur-J-Gvecg-P500001.s783-s789_reseg.28	train
Artur-J-Gvecg-P500001.s790-s791_reseg.29	train
Artur-J-Gvecg-P500001.s792-s797_reseg.30	train
Artur-J-Gvecg-P500001.s797-s802_reseg.31	train
Artur-J-Gvecg-P500001.s803_reseg.32	train
Artur-J-Gvecg-P500001.s804-s815_reseg.33	train
Artur-J-Gvecg-P500001.s816-s819_reseg.34	train
Artur-J-Gvecg-P500001.s820-s825_reseg.35	train
Artur-J-Gvecg-P500001.s826-s827_reseg.36	train
Artur-J-Gvecg-P500001.s828-s831_reseg.37	train
Artur-J-Gvecg-P500037.s1_reseg.268	train
Artur-J-Gvecg-P500037.s2-s8_reseg.269	train
Artur-J-Gvecg-P500037.s9_reseg.270	train
Artur-J-Gvecg-P500037.s10-s12_reseg.271	train
Artur-J-Gvecg-P500037.s13-s14_reseg.272	train
Artur-J-Gvecg-P500037.s15-s23_reseg.273	train
Artur-J-Gvecg-P500037.s24-s25_reseg.274	train
Artur-J-Gvecg-P500037.s26-s27_reseg.275	train
Artur-J-Gvecg-P500037.s28-s30_reseg.276	train
Artur-J-Gvecg-P500037.s31-s38_reseg.277	train
Artur-J-Gvecg-P500037.s39-s46_reseg.278	train
Artur-J-Gvecg-P500037.s47-s48_reseg.279	train
Artur-J-Gvecg-P500037.s49-s54_reseg.280	train
Artur-J-Gvecg-P500037.s55-s56_reseg.281	train
Artur-J-Gvecg-P500037.s57-s66_reseg.282	train
Artur-J-Gvecg-P500037.s67_reseg.283	train
Artur-J-Gvecg-P500037.s68-s69_reseg.284	train
Artur-J-Gvecg-P500037.s70-s73_reseg.285	train
Artur-J-Gvecg-P500037.s74-s75_reseg.286	train
Artur-J-Gvecg-P500037.s76-s79_reseg.287	train
Artur-J-Gvecg-P500037.s79_reseg.288	train
Artur-J-Gvecg-P500037.s80-s83_reseg.289	train
Artur-J-Gvecg-P500037.s84-s86_reseg.290	train
Artur-J-Gvecg-P500037.s87-s89_reseg.291	train
Artur-J-Gvecg-P500037.s90-s93_reseg.292	train
Artur-J-Gvecg-P500037.s94-s100_reseg.293	train
Artur-J-Gvecg-P500037.s101-s105_reseg.294	train
Artur-J-Gvecg-P500037.s106-s110_reseg.295	train
Artur-J-Gvecg-P500037.s111-s116_reseg.296	train
Artur-J-Gvecg-P500037.s117-s125_reseg.297	train
Artur-J-Gvecg-P500037.s126-s132_reseg.298	train
Artur-J-Gvecg-P500037.s133-s134_reseg.299	train
Artur-J-Gvecg-P500037.s135-s141_reseg.300	train
Artur-P-G7155-P700259.s1_reseg.1932	train
Artur-P-G7155-P700259.s2-s71_reseg.1933	train
Artur-P-G7155-P700259.s71-s125_reseg.1934	train
Artur-N-G6103-P610302.s1-s3_reseg.1677	train
Artur-N-G6103-P610302.s4-s6_reseg.1678	train
Artur-N-G6103-P610302.s7-s8_reseg.1679	train
Artur-N-G6103-P610302.s9-s21_reseg.1680	train
Artur-N-G6103-P610302.s22-s26_reseg.1681	train
Artur-N-G6103-P610302.s27-s28_reseg.1682	train
Artur-N-G6103-P610302.s29-s31_reseg.1683	train
Artur-N-G6103-P610302.s32-s35_reseg.1684	train
Artur-N-G6103-P610302.s36-s39_reseg.1685	train
Artur-N-G6103-P610302.s40-s42_reseg.1686	train
Artur-N-G6103-P610302.s43-s46_reseg.1687	train
Artur-N-G6103-P610302.s47-s48_reseg.1688	train
Artur-N-G6103-P610302.s49-s52_reseg.1689	train
Artur-N-G6103-P610302.s53-s58_reseg.1690	train
Artur-N-G6103-P610302.s59-s61_reseg.1691	train
Artur-N-G6103-P610302.s61-s62_reseg.1692	train
Artur-N-G6103-P610302.s63-s65_reseg.1693	train
Artur-N-G6103-P610302.s66-s71_reseg.1694	train
Artur-N-G6103-P610302.s72_reseg.1695	train
Artur-N-G6103-P610302.s73_reseg.1696	train
Artur-N-G6103-P610302.s74-s80_reseg.1697	train
Artur-N-G6103-P610302.s81-s82_reseg.1698	train
Artur-N-G6103-P610302.s83-s84_reseg.1699	train
Artur-N-G6103-P610302.s85_reseg.1700	train
Artur-N-G6103-P610302.s86-s88_reseg.1701	train
Artur-N-G6043-P604301.s1-s3_reseg.1503	train
Artur-N-G6043-P604301.s4_reseg.1504	train
Artur-N-G6043-P604301.s4-s12_reseg.1505	train
Artur-N-G6043-P604301.s13-s17_reseg.1506	train
Artur-N-G6043-P604301.s17-s21_reseg.1507	train
Artur-N-G6043-P604301.s22_reseg.1508	train
Artur-N-G6043-P604301.s23-s28_reseg.1509	train
Artur-N-G6043-P604301.s29-s31_reseg.1510	train
Artur-N-G6043-P604301.s32-s33_reseg.1511	train
Artur-N-G6043-P604301.s34_reseg.1512	train
Artur-N-G6043-P604301.s35_reseg.1513	train
Artur-N-G6043-P604301.s36_reseg.1514	train
Artur-N-G6043-P604301.s37_reseg.1515	train
Artur-N-G6043-P604301.s38_reseg.1516	train
Artur-N-G6043-P604301.s39-s45_reseg.1517	train
Artur-N-G6043-P604301.s46_reseg.1518	train
Artur-N-G6043-P604301.s47-s48_reseg.1519	train
Artur-N-G6043-P604301.s49-s52_reseg.1520	train
Artur-N-G6043-P604301.s53_reseg.1521	train
Artur-N-G6043-P604301.s54_reseg.1522	train
Artur-N-G6043-P604301.s55-s57_reseg.1523	train
Artur-N-G6043-P604301.s57-s60_reseg.1524	train
Artur-N-G6043-P604301.s60-s62_reseg.1525	train
Artur-N-G6043-P604301.s63_reseg.1526	train
Artur-N-G6043-P604301.s64-s65_reseg.1527	train
Artur-N-G6043-P604301.s66_reseg.1528	train
Artur-N-G6043-P604301.s67_reseg.1529	train
Artur-N-G6043-P604301.s67-s68_reseg.1530	train
Artur-N-G6043-P604301.s69-s70_reseg.1531	train
Artur-N-G6043-P604301.s71-s76_reseg.1532	train
Artur-N-G6043-P604301.s77-s80_reseg.1533	train
Artur-N-G6043-P604301.s81-s82_reseg.1534	train
Artur-N-G6043-P604301.s82-s83_reseg.1535	train
Artur-N-G6043-P604301.s83-s85_reseg.1536	train
Artur-N-G6043-P604301.s86-s88_reseg.1537	train
Artur-N-G6043-P604301.s89_reseg.1538	train
Artur-N-G6043-P604301.s90_reseg.1539	train
Artur-N-G6043-P604301.s90-s92_reseg.1540	train
Artur-N-G6043-P604301.s92-s96_reseg.1541	train
Artur-N-G6043-P604301.s96-s103_reseg.1542	train
Artur-N-G6031-P603102.s1-s4_reseg.1477	train
Artur-N-G6031-P603102.s5-s7_reseg.1478	train
Artur-N-G6031-P603102.s8-s10_reseg.1479	train
Artur-N-G6031-P603102.s11-s13_reseg.1480	train
Artur-N-G6031-P603102.s14-s15_reseg.1481	train
Artur-N-G6031-P603102.s16-s19_reseg.1482	train
Artur-N-G6031-P603102.s20-s23_reseg.1483	train
Artur-N-G6031-P603102.s24_reseg.1484	train
Artur-N-G6031-P603102.s25-s26_reseg.1485	train
Artur-N-G6031-P603102.s27-s35_reseg.1486	train
Artur-N-G6031-P603102.s36-s39_reseg.1487	train
Artur-N-G6031-P603102.s40-s41_reseg.1488	train
Artur-N-G6031-P603102.s42-s43_reseg.1489	train
Artur-N-G6031-P603102.s44-s46_reseg.1490	train
Artur-N-G6031-P603102.s47-s58_reseg.1491	train
Artur-N-G6031-P603102.s59-s63_reseg.1492	train
Artur-N-G6031-P603102.s64-s71_reseg.1493	train
Artur-N-G6031-P603102.s72-s82_reseg.1494	train
Artur-N-G6031-P603102.s83-s84_reseg.1495	train
Artur-N-G6031-P603102.s85-s88_reseg.1496	train
Artur-N-G6031-P603102.s89-s95_reseg.1497	train
Artur-N-G6031-P603102.s96_reseg.1498	train
Artur-N-G6031-P603102.s97_reseg.1499	train
Artur-N-G6031-P603102.s98_reseg.1500	train
Artur-N-G6031-P603102.s98-s101_reseg.1501	train
Artur-N-G6031-P603102.s102-s108_reseg.1502	train
Artur-J-Gvecg-P500026.s143-s149_reseg.170	train
Artur-J-Gvecg-P500026.s150-s159_reseg.171	train
Artur-J-Gvecg-P500026.s160-s163_reseg.172	train
Artur-J-Gvecg-P500026.s164-s165_reseg.173	train
Artur-J-Gvecg-P500026.s166-s170_reseg.174	train
Artur-J-Gvecg-P500026.s171-s173_reseg.175	train
Artur-J-Gvecg-P500026.s174-s180_reseg.176	train
Artur-J-Gvecg-P500026.s181-s187_reseg.177	train
Artur-J-Gvecg-P500026.s188_reseg.178	train
Artur-J-Gvecg-P500026.s189-s192_reseg.179	train
Artur-J-Gvecg-P500026.s192-s194_reseg.180	train
Artur-J-Gvecg-P500026.s195-s204_reseg.181	train
Artur-J-Gvecg-P500026.s204-s205_reseg.182	train
Artur-J-Gvecg-P500026.s206-s211_reseg.183	train
Artur-J-Gvecg-P500026.s212-s222_reseg.184	train
Artur-J-Gvecg-P500026.s223-s229_reseg.185	train
Artur-J-Gvecg-P500026.s230-s235_reseg.186	train
Artur-J-Gvecg-P500026.s236-s248_reseg.187	train
Artur-J-Gvecg-P500026.s249-s253_reseg.188	train
Artur-J-Gvecg-P500026.s254-s255_reseg.189	train
Artur-J-Gvecg-P500026.s256_reseg.190	train
Artur-J-Gvecg-P500026.s257-s262_reseg.191	train
Artur-J-Gvecg-P500026.s263-s266_reseg.192	train
Artur-J-Gvecg-P500026.s267-s268_reseg.193	train
Artur-J-Gvecg-P500026.s269-s276_reseg.194	train
Artur-J-Gvecg-P500026.s277-s284_reseg.195	train
Artur-J-Gvecg-P500026.s285-s287_reseg.196	train
Artur-J-Gvecg-P500026.s288-s290_reseg.197	train
Artur-J-Gvecg-P500026.s291_reseg.198	train
Artur-J-Gvecg-P500026.s292-s298_reseg.199	train
Artur-J-Gvecg-P500026.s299-s307_reseg.200	train
Artur-J-Gvecg-P500026.s308-s310_reseg.201	train
Artur-J-Gvecg-P500026.s310-s313_reseg.202	train
Artur-J-Gvecg-P500026.s314-s316_reseg.203	train
Artur-J-Gvecg-P500026.s317-s318_reseg.204	train
Artur-J-Gvecg-P500026.s319-s323_reseg.205	train
Artur-J-Gvecg-P500026.s324_reseg.206	train
Artur-J-Gvecg-P500026.s325_reseg.207	train
Artur-J-Gvecg-P500026.s326_reseg.208	train
Artur-J-Gvecg-P500026.s327-s328_reseg.209	train
Artur-J-Gvecg-P500026.s328-s333_reseg.210	train
Artur-J-Gvecg-P500026.s334-s336_reseg.211	train
Artur-N-G6060-P606001.s1-s2_reseg.1584	train
Artur-N-G6060-P606001.s3-s5_reseg.1585	train
Artur-N-G6060-P606001.s6-s10_reseg.1586	train
Artur-N-G6060-P606001.s11-s18_reseg.1587	train
Artur-N-G6060-P606001.s19-s22_reseg.1588	train
Artur-N-G6060-P606001.s23-s26_reseg.1589	train
Artur-N-G6060-P606001.s27_reseg.1590	train
Artur-N-G6060-P606001.s28-s30_reseg.1591	train
Artur-N-G6060-P606001.s31_reseg.1592	train
Artur-N-G6060-P606001.s32_reseg.1593	train
Artur-N-G6060-P606001.s33-s37_reseg.1594	train
Artur-N-G6060-P606001.s38_reseg.1595	train
Artur-N-G6060-P606001.s39-s40_reseg.1596	train
Artur-N-G6060-P606001.s41-s42_reseg.1597	train
Artur-N-G6060-P606001.s43_reseg.1598	train
Artur-N-G6060-P606001.s44-s47_reseg.1599	train
Artur-N-G6060-P606001.s48-s53_reseg.1600	train
Artur-N-G6060-P606001.s54-s55_reseg.1601	train
Artur-N-G6060-P606001.s56_reseg.1602	train
Artur-N-G6060-P606001.s56-s58_reseg.1603	train
Artur-N-G6060-P606001.s59-s60_reseg.1604	train
Artur-N-G6060-P606001.s61-s62_reseg.1605	train
Artur-N-G6060-P606001.s63-s66_reseg.1606	train
Artur-N-G6060-P606001.s67_reseg.1607	train
Artur-N-G6060-P606001.s68-s73_reseg.1608	train
Artur-N-G6060-P606001.s74-s77_reseg.1609	train
Artur-N-G6060-P606001.s77-s79_reseg.1610	train
Artur-N-G6060-P606001.s80_reseg.1611	train
Artur-N-G6060-P606001.s81-s83_reseg.1612	train
Artur-N-G6060-P606001.s83-s87_reseg.1613	train
Artur-N-G6060-P606001.s88-s90_reseg.1614	train
Artur-N-G5036-P600034.s1-s5_reseg.1127	train
Artur-N-G5036-P600034.s6_reseg.1128	train
Artur-N-G5036-P600034.s7_reseg.1129	train
Artur-N-G5036-P600034.s8_reseg.1130	train
Artur-N-G5036-P600034.s9-s10_reseg.1131	train
Artur-N-G5036-P600034.s11-s13_reseg.1132	train
Artur-N-G5036-P600034.s14-s15_reseg.1133	train
Artur-N-G5036-P600034.s16-s17_reseg.1134	train
Artur-N-G5036-P600034.s18_reseg.1135	train
Artur-N-G5036-P600034.s19_reseg.1136	train
Artur-N-G5036-P600034.s20-s21_reseg.1137	train
Artur-N-G5036-P600034.s22_reseg.1138	train
Artur-N-G5036-P600034.s23_reseg.1139	train
Artur-N-G5036-P600034.s24-s26_reseg.1140	train
Artur-N-G5036-P600034.s27-s29_reseg.1141	train
Artur-N-G5036-P600034.s30_reseg.1142	train
Artur-N-G5036-P600034.s31_reseg.1143	train
Artur-N-G5036-P600034.s32_reseg.1144	train
Artur-N-G5036-P600034.s33_reseg.1145	train
Artur-N-G5036-P600034.s34_reseg.1146	train
Artur-N-G5036-P600034.s35_reseg.1147	train
Artur-N-G5036-P600034.s36_reseg.1148	train
Artur-N-G5036-P600034.s37-s39_reseg.1149	train
Artur-N-G5036-P600034.s40-s41_reseg.1150	train
Artur-N-G5036-P600034.s42-s44_reseg.1151	train
Artur-N-G5036-P600034.s44-s47_reseg.1152	train
Artur-N-G5036-P600034.s48-s49_reseg.1153	train
Artur-N-G5036-P600034.s50_reseg.1154	train
Artur-N-G5036-P600034.s51-s53_reseg.1155	train
Artur-N-G5036-P600034.s54_reseg.1156	train
Artur-N-G5036-P600034.s55_reseg.1157	train
Artur-N-G5014-P600007.s1-s2_reseg.864	train
Artur-N-G5014-P600007.s3_reseg.865	train
Artur-N-G5014-P600007.s4-s6_reseg.866	train
Artur-N-G5014-P600007.s7_reseg.867	train
Artur-N-G5014-P600007.s7_reseg.868	train
Artur-N-G5014-P600007.s8_reseg.869	train
Artur-N-G5014-P600007.s9-s10_reseg.870	train
Artur-N-G5014-P600007.s11_reseg.871	train
Artur-N-G5014-P600007.s12_reseg.872	train
Artur-N-G5014-P600007.s13-s14_reseg.873	train
Artur-N-G5014-P600007.s15_reseg.874	train
Artur-N-G5014-P600007.s16-s17_reseg.875	train
Artur-N-G5014-P600007.s18_reseg.876	train
Artur-N-G5014-P600007.s19_reseg.877	train
Artur-N-G5014-P600007.s20_reseg.878	train
Artur-N-G5014-P600007.s21_reseg.879	train
Artur-N-G5014-P600007.s22_reseg.880	train
Artur-N-G5014-P600007.s23_reseg.881	train
Artur-N-G5014-P600007.s23_reseg.882	train
Artur-N-G5014-P600007.s24_reseg.883	train
Artur-N-G5014-P600007.s25_reseg.884	train
Artur-N-G5014-P600007.s26_reseg.885	train
Artur-N-G5014-P600007.s26_reseg.886	train
Artur-N-G5014-P600007.s27_reseg.887	train
Artur-N-G5014-P600007.s28_reseg.888	train
Artur-N-G5014-P600007.s29_reseg.889	train
Artur-N-G5014-P600007.s30_reseg.890	train
Artur-N-G5014-P600007.s31-s33_reseg.891	train
Artur-N-G5014-P600007.s34_reseg.892	train
Artur-N-G5014-P600007.s34_reseg.893	train
Artur-N-G5014-P600007.s35_reseg.894	train
Artur-N-G5014-P600007.s36_reseg.895	train
Artur-N-G5014-P600007.s37_reseg.896	train
Artur-N-G5014-P600007.s38_reseg.897	train
Artur-N-G5014-P600007.s39-s41_reseg.898	train
Artur-N-G5014-P600007.s42_reseg.899	train
Artur-N-G5014-P600007.s43-s46_reseg.900	train
Artur-N-G5014-P600007.s47-s48_reseg.901	train
Artur-N-G5014-P600007.s49-s50_reseg.902	train
Artur-N-G5014-P600007.s51-s52_reseg.903	train
Artur-N-G5014-P600007.s52_reseg.904	train
Artur-J-Gvecg-P500054.s1_reseg.420	train
Artur-J-Gvecg-P500054.s2-s3_reseg.421	train
Artur-J-Gvecg-P500054.s4_reseg.422	train
Artur-J-Gvecg-P500054.s5_reseg.423	train
Artur-J-Gvecg-P500054.s6_reseg.424	train
Artur-J-Gvecg-P500054.s7-s13_reseg.425	train
Artur-J-Gvecg-P500054.s14-s15_reseg.426	train
Artur-J-Gvecg-P500054.s15-s24_reseg.427	train
Artur-J-Gvecg-P500054.s24-s25_reseg.428	train
Artur-J-Gvecg-P500054.s26-s30_reseg.429	train
Artur-J-Gvecg-P500054.s30-s32_reseg.430	train
Artur-J-Gvecg-P500054.s33_reseg.431	train
Artur-J-Gvecg-P500054.s34-s36_reseg.432	train
Artur-J-Gvecg-P500054.s37-s42_reseg.433	train
Artur-J-Gvecg-P500054.s43_reseg.434	train
Artur-J-Gvecg-P500054.s43-s47_reseg.435	train
Artur-J-Gvecg-P500054.s47_reseg.436	train
Artur-J-Gvecg-P500054.s48_reseg.437	train
Artur-J-Gvecg-P500054.s48-s52_reseg.438	train
Artur-J-Gvecg-P500054.s53-s54_reseg.439	train
Artur-J-Gvecg-P500054.s55-s56_reseg.440	train
Artur-J-Gvecg-P500054.s56-s57_reseg.441	train
Artur-J-Gvecg-P500054.s58-s59_reseg.442	train
Artur-J-Gvecg-P500054.s60-s65_reseg.443	train
Artur-J-Gvecg-P500054.s66-s67_reseg.444	train
Artur-J-Gvecg-P500054.s68-s73_reseg.445	train
Artur-J-Gvecg-P500054.s74-s75_reseg.446	train
Artur-J-Gvecg-P500054.s76_reseg.447	train
Artur-J-Gvecg-P500054.s77-s80_reseg.448	train
Artur-J-Gvecg-P500054.s81-s82_reseg.449	train
Artur-J-Gvecg-P500054.s83-s86_reseg.450	train
Artur-J-Gvecg-P500054.s86_reseg.451	train
Artur-J-Gvecg-P500054.s87_reseg.452	train
Artur-J-Gvecg-P500054.s88_reseg.453	train
Artur-J-Gvecg-P500054.s89-s90_reseg.454	train
Artur-J-Gvecg-P500054.s90_reseg.455	train
Artur-J-Gvecg-P500054.s91-s93_reseg.456	train
Artur-J-Gvecg-P500054.s93-s94_reseg.457	train
Artur-J-Gvecg-P500054.s95-s96_reseg.458	train
Artur-J-Gvecg-P500054.s96-s97_reseg.459	train
Artur-J-Gvecg-P500054.s98-s100_reseg.460	train
Artur-J-Gvecg-P500054.s101_reseg.461	train
Artur-J-Gvecg-P500054.s101-s104_reseg.462	train
Artur-J-Gvecg-P500054.s104_reseg.463	train
Artur-N-G5054-P600052.s1_reseg.1277	train
Artur-N-G5054-P600052.s2_reseg.1278	train
Artur-N-G5054-P600052.s3-s6_reseg.1279	train
Artur-N-G5054-P600052.s7_reseg.1280	train
Artur-N-G5054-P600052.s8_reseg.1281	train
Artur-N-G5054-P600052.s9_reseg.1282	train
Artur-N-G5054-P600052.s10_reseg.1283	train
Artur-N-G5054-P600052.s10_reseg.1284	train
Artur-N-G5054-P600052.s11_reseg.1285	train
Artur-N-G5054-P600052.s12_reseg.1286	train
Artur-N-G5054-P600052.s13_reseg.1287	train
Artur-N-G5054-P600052.s14_reseg.1288	train
Artur-N-G5054-P600052.s15_reseg.1289	train
Artur-N-G5054-P600052.s15-s16_reseg.1290	train
Artur-N-G5054-P600052.s17_reseg.1291	train
Artur-N-G5054-P600052.s18_reseg.1292	train
Artur-N-G5054-P600052.s19_reseg.1293	train
Artur-N-G5054-P600052.s20_reseg.1294	train
Artur-N-G5054-P600052.s21_reseg.1295	train
Artur-N-G5054-P600052.s21_reseg.1296	train
Artur-N-G5054-P600052.s21_reseg.1297	train
Artur-N-G5054-P600052.s22_reseg.1298	train
Artur-N-G5054-P600052.s23_reseg.1299	train
Artur-N-G5054-P600052.s24_reseg.1300	train
Artur-N-G5054-P600052.s25-s26_reseg.1301	train
Artur-N-G5054-P600052.s27_reseg.1302	train
Artur-N-G5054-P600052.s28_reseg.1303	train
Artur-N-G5054-P600052.s29_reseg.1304	train
Artur-N-G5054-P600052.s30_reseg.1305	train
Artur-N-G5054-P600052.s31-s33_reseg.1306	train
Artur-N-G5054-P600052.s34_reseg.1307	train
Artur-N-G5054-P600052.s35_reseg.1308	train
Artur-N-G5054-P600052.s36-s37_reseg.1309	train
Artur-N-G5054-P600052.s38_reseg.1310	train
Artur-N-G5054-P600052.s39_reseg.1311	train
Artur-N-G5054-P600052.s40_reseg.1312	train
Artur-N-G5054-P600052.s41-s43_reseg.1313	train
Artur-N-G5054-P600052.s44-s46_reseg.1314	train
Artur-N-G5054-P600052.s46_reseg.1315	train
Artur-N-G5054-P600052.s47_reseg.1316	train
Artur-N-G5054-P600052.s48_reseg.1317	train
Artur-N-G5054-P600052.s49_reseg.1318	train
Artur-N-G5054-P600052.s50-s51_reseg.1319	train
Artur-N-G5054-P600052.s52_reseg.1320	train
Artur-N-G5054-P600052.s53_reseg.1321	train
Artur-N-G5054-P600052.s54_reseg.1322	train
Artur-N-G5054-P600052.s55_reseg.1323	train
Artur-N-G5054-P600052.s56_reseg.1324	train
Artur-N-G5054-P600052.s57_reseg.1325	train
Artur-N-G5054-P600052.s58_reseg.1326	train
Artur-N-G5054-P600052.s59_reseg.1327	train
Artur-N-G5054-P600052.s60_reseg.1328	train
Artur-N-G5054-P600052.s61-s62_reseg.1329	train
Artur-N-G5054-P600052.s63_reseg.1330	train
Artur-N-G5054-P600052.s64_reseg.1331	train
Artur-N-G5054-P600052.s65_reseg.1332	train
Artur-J-Gvecg-P580023.s1_reseg.624	train
Artur-J-Gvecg-P580023.s2-s4_reseg.625	train
Artur-J-Gvecg-P580023.s5-s6_reseg.626	train
Artur-J-Gvecg-P580023.s7_reseg.627	train
Artur-J-Gvecg-P580023.s8-s10_reseg.628	train
Artur-J-Gvecg-P580023.s11_reseg.629	train
Artur-J-Gvecg-P580023.s12-s16_reseg.630	train
Artur-J-Gvecg-P580023.s17_reseg.631	train
Artur-J-Gvecg-P580023.s18-s26_reseg.632	train
Artur-J-Gvecg-P580023.s27-s28_reseg.633	train
Artur-J-Gvecg-P580023.s28-s29_reseg.634	train
Artur-J-Gvecg-P580023.s30-s32_reseg.635	train
Artur-J-Gvecg-P580023.s33-s35_reseg.636	train
Artur-J-Gvecg-P580023.s36_reseg.637	train
Artur-J-Gvecg-P580023.s37-s42_reseg.638	train
Artur-J-Gvecg-P580023.s43_reseg.639	train
Artur-J-Gvecg-P580023.s44-s45_reseg.640	train
Artur-J-Gvecg-P580023.s46-s47_reseg.641	train
Artur-J-Gvecg-P580023.s48_reseg.642	train
Artur-J-Gvecg-P580023.s49_reseg.643	train
Artur-J-Gvecg-P580023.s50-s51_reseg.644	train
Artur-J-Gvecg-P580023.s52-s56_reseg.645	train
Artur-J-Gvecg-P580023.s57-s58_reseg.646	train
Artur-J-Gvecg-P580023.s59_reseg.647	train
Artur-J-Gvecg-P580023.s60-s62_reseg.648	train
Artur-J-Gvecg-P580023.s63_reseg.649	train
Artur-J-Gvecg-P580023.s64_reseg.650	train
Artur-J-Gvecg-P580023.s65_reseg.651	train
Artur-J-Gvecg-P580023.s66-s69_reseg.652	train
Artur-J-Gvecg-P580023.s70-s71_reseg.653	train
Artur-J-Gvecg-P580023.s72_reseg.654	train
Artur-J-Gvecg-P580023.s73_reseg.655	train
Artur-J-Gvecg-P580023.s74-s75_reseg.656	train
Artur-J-Gvecg-P580023.s76-s78_reseg.657	train
Artur-J-Gvecg-P580023.s79-s80_reseg.658	train
Artur-J-Gvecg-P580023.s81-s82_reseg.659	train
Artur-J-Gvecg-P580023.s83-s84_reseg.660	train
Artur-J-Gvecg-P580023.s85-s86_reseg.661	train
Artur-J-Gvecg-P580023.s86-s88_reseg.662	train
Artur-J-Gvecg-P580023.s89-s92_reseg.663	train
Artur-J-Gvecg-P580023.s93-s94_reseg.664	train
Artur-J-Gvecg-P580023.s95_reseg.665	train
Artur-J-Gvecg-P580023.s96-s97_reseg.666	train
Artur-J-Gvecg-P580023.s98_reseg.667	train
Artur-J-Gvecg-P580023.s99_reseg.668	train
Artur-J-Gvecg-P580023.s100-s101_reseg.669	train
Artur-J-Gvecg-P580023.s102-s103_reseg.670	train
Artur-J-Gvecg-P580023.s104_reseg.671	train
Artur-J-Gvecg-P580023.s105-s107_reseg.672	train
Artur-J-Gvecg-P580023.s108-s111_reseg.673	train
Artur-J-Gvecg-P580023.s112-s113_reseg.674	train
Artur-J-Gvecg-P580023.s114-s115_reseg.675.0	train
